"","ID","Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"207473_at","207473_at","MLN",-0.18524610422842,6.31269507152676,-3.34227917497387,0.00262638390814222,0.297074683376311,-1.51439630466005
"211395_x_at","211395_x_at","FCGR2C",-0.230662243580023,6.12319541876783,-3.33754934665747,0.00265732550185135,0.299029541644951,-1.52419852964564
"44669_at","44669_at","SDHAF1",-0.138055521189584,5.62266822652308,-3.33553209834025,0.00267062910050525,0.299029541644951,-1.52837787405685
"219147_s_at","219147_s_at","NMRK1",0.254551640969599,5.27331446600211,3.33352566886607,0.00268392533900239,0.299029541644951,-1.53253405629007
"214251_s_at","214251_s_at","NUMA1",-0.275148207238608,5.61334634873707,-3.32420534395784,0.00274653471634883,0.302279565913106,-1.55183064546428
"213753_x_at","213753_x_at","EIF5A",-0.263949754742641,7.93245038167266,-3.32238955899726,0.00275889580576088,0.302279565913106,-1.55558811244081
"211049_at","211049_at","TLX2",-0.175861438962245,5.23352634151255,-3.32180968481651,0.00276285467709907,0.302279565913106,-1.55678793558164
"207061_at","207061_at","ERN1",-0.183322208062871,6.42702014136042,-3.32115108457271,0.00276735769179526,0.302279565913106,-1.55815057474388
"218758_s_at","218758_s_at","RRP1",0.234816116289066,6.15584099783238,3.31790046936121,0.00278968724532024,0.303232199451077,-1.56487487525433
"219363_s_at","219363_s_at","MTERF3",0.244669700141039,5.63494041733082,3.31305964114746,0.00282326408791227,0.305392202286161,-1.57488501970154
"212210_at","212210_at","INTS1",-0.159192203243109,4.85923141227471,-3.30272412093488,0.00289626717413927,0.307260898033685,-1.59624244321424
"214575_s_at","214575_s_at","AZU1",-0.225144795685429,5.25304295069337,-3.30030847104432,0.00291359119536617,0.307260898033685,-1.60123120749464
"217421_at","217421_at","PIWIL2",-0.192228163691901,5.95523378642905,-3.29693264482988,0.00293796922050681,0.307260898033685,-1.60820102332971
"208223_s_at","208223_s_at","ACVR1B",-0.195263909064612,4.42327204339367,-3.29553418484441,0.00294812568359359,0.307260898033685,-1.61108767164671
"208947_s_at","208947_s_at","UPF1",-0.171340241645257,5.97850123833062,-3.29378057400564,0.00296090946669976,0.307260898033685,-1.61470687158997
"222151_s_at","222151_s_at","CEP63",0.176086203539203,4.20436043731359,3.29199703225877,0.00297396643303534,0.307260898033685,-1.61838723011079
"209973_at","209973_at","NFKBIL1",-0.182998583560988,6.64402223209531,-3.29057224103939,0.00298443704892459,0.307260898033685,-1.62132685673143
"217050_at","217050_at","DIAPH2-AS1",-0.156867050078459,4.35802451858551,-3.28958986397418,0.00299167717208818,0.307260898033685,-1.62335346410744
"217236_x_at","217236_x_at","IGHG1",-0.163070403258189,4.59391966825171,-3.2882810868464,0.00300134925689403,0.307260898033685,-1.62605312910912
"214932_at","214932_at","KIDINS220",-0.160540970166538,3.91149417930185,-3.28776361857073,0.00300518177029246,0.307260898033685,-1.62712043823336
"204539_s_at","204539_s_at","CELSR1",-0.150235847633969,4.63246620283134,-3.28483230751273,0.00302698135841917,0.307260898033685,-1.63316544909304
"217270_s_at","217270_s_at","DYRK1B",-0.170509072832164,6.56183589880465,-3.2843143600389,0.00303084909406492,0.307260898033685,-1.63423339548252
"213751_at","213751_at","PPP1R37",-0.192985970136334,5.04406078113027,-3.28287061707746,0.00304165537905616,0.307260898033685,-1.63720994351672
"214292_at","214292_at","ITGB4",-0.173947331719236,4.84853293936582,-3.28161745871736,0.00305106534517032,0.307260898033685,-1.63979323205397
"209807_s_at","209807_s_at","NFIX",-0.235039727847895,5.24413070020423,-3.28151560240522,0.00305183141969279,0.307260898033685,-1.6400031872909
"219347_at","219347_at","NUDT15",0.16527685774952,4.65153659126076,3.28027672333371,0.00306116408757699,0.307260898033685,-1.64255671014985
"207412_x_at","207412_x_at","CELP",-0.251643936929796,6.38070298441514,-3.27003661581881,0.00313936795099535,0.307305519116488,-1.66365149292265
"211377_x_at","211377_x_at","MYCN",-0.193231529501023,4.98029125540781,-3.26839363918325,0.00315209379245172,0.307305519116488,-1.66703410160084
"216491_x_at","216491_x_at","IGHM",-0.156712943010431,4.60076988979016,-3.26802419582507,0.00315496220983923,0.307305519116488,-1.66779464788919
"203067_at","203067_at","PDHX",0.283739292677904,7.01773894499162,3.26797937193422,0.00315531040121945,0.307305519116488,-1.66788692172325
"213154_s_at","213154_s_at","BICD2",0.336155448487186,6.41783634458389,3.26622214602809,0.0031689898048153,0.307305519116488,-1.67150400421086
"207026_s_at","207026_s_at","ATP2B3",-0.209368842792854,6.03033837488388,-3.26365574303129,0.00318907137186236,0.307305519116488,-1.67678558406808
"214754_at","214754_at","TET3",-0.163155955669291,7.10709795186899,-3.26303346364586,0.00319395906466692,0.307305519116488,-1.67806601616566
"201581_at","201581_at","TMX4",0.522053475169328,6.80167038974564,3.26265429118786,0.00319694082161657,0.307305519116488,-1.67884618137333
"202858_at","202858_at",NA,0.374363318635387,9.49293588988359,3.26243991754865,0.0031986278144042,0.307305519116488,-1.67928725238807
"211637_x_at","211637_x_at",NA,-0.163262275070525,5.53361523503682,-3.2623267229541,0.00319951893528813,0.307305519116488,-1.67952014506855
"212682_s_at","212682_s_at","LMF2",-0.143451711180584,8.31119214638918,-3.25710875895828,0.00324085852153063,0.309940130623464,-1.69025304937053
"212965_at","212965_at","HIC2",-0.163549544267874,5.68613224576891,-3.2537863632618,0.0032674486682914,0.310979723513182,-1.69708404931509
"206277_at","206277_at","P2RY2",-0.255362596602055,4.99803533558274,-3.24852531505249,0.00330998588305382,0.310979723513182,-1.7078963962632
"219965_s_at","219965_s_at","MAGIX",-0.128107085495389,3.7275496999058,-3.24788063324434,0.00331523496416276,0.310979723513182,-1.70922093651613
"205639_at","205639_at","AOAH",-0.194423654586839,6.08599970206667,-3.24364827455459,0.00334989545756277,0.310979723513182,-1.7179144656625
"204858_s_at","204858_s_at","TYMP",-0.154757482051507,6.78189530951403,-3.2413620457506,0.00336876355071487,0.310979723513182,-1.72260898467426
"203250_at","203250_at","SCAF8",0.403279073062487,6.86887898805148,3.23942881236381,0.00338479840003063,0.310979723513182,-1.72657782206434
"203430_at","203430_at","HEBP2",0.491604985735061,7.16661887838349,3.23821327891976,0.00339491811036886,0.310979723513182,-1.72907285813756
"209546_s_at","209546_s_at","APOL1",-0.169647496751792,6.25733168704847,-3.23581618166795,0.00341496035679981,0.310979723513182,-1.73399230312171
"202321_at","202321_at","GGPS1",0.169297225883,5.42201724745781,3.23532411689363,0.00341908863572113,0.310979723513182,-1.73500199548506
"36742_at","36742_at","TRIM15",-0.12885770633491,6.0882980814191,-3.2342755236638,0.00342790209661771,0.310979723513182,-1.73715348802332
"221999_at","221999_at","VRK3",-0.220485928084317,6.54816794815073,-3.23307718884778,0.00343800098192822,0.310979723513182,-1.73961193773321
"204785_x_at","204785_x_at","IFNAR2",0.17986236683579,7.00870050641069,3.23273132648792,0.00344092104788733,0.310979723513182,-1.74032143756654
"219411_at","219411_at","ELMO3",-0.174062997365792,4.79900617379536,-3.23263545789658,0.00344173087605263,0.310979723513182,-1.74051809735461
"205026_at","205026_at","STAT5B",-0.138376153568697,5.24565874809772,-3.23083230832285,0.00345699687338139,0.310979723513182,-1.74421662531445
"211028_s_at","211028_s_at","KHK",-0.219241464203852,6.67817728468042,-3.23035277904981,0.0034610676942633,0.310979723513182,-1.74520009654192
"205102_at","205102_at","TMPRSS2",-0.172302000361156,7.18385190156819,-3.22859310954157,0.0034760455437787,0.311071176112533,-1.7488086064996
"221148_at","221148_at",NA,-0.208039383110166,4.86885432005132,-3.2261738132194,0.00349674008117009,0.311671436914853,-1.75376873430418
"208234_x_at","208234_x_at","FGFR2",-0.170567637121283,7.08650417233983,-3.22283121250901,0.00352552814236264,0.312569326954185,-1.76061982446582
"214818_at","214818_at","CCDC57",-0.176879788229165,5.97640293958568,-3.22006453949565,0.00354952881835331,0.312569326954185,-1.76628869009639
"216734_s_at","216734_s_at","CXCR5",-0.184861011097709,5.62141922523934,-3.21907989492154,0.00355810849203609,0.312569326954185,-1.76830581849513
"211287_x_at","211287_x_at","CSF2RA",-0.173320870244431,5.67603634820778,-3.21764415160234,0.00357065465127851,0.312569326954185,-1.77124669213751
"212022_s_at","212022_s_at","MKI67",-0.204823452226859,6.02060198879981,-3.21692555558611,0.0035769500683623,0.312569326954185,-1.77271844809457
"221455_s_at","221455_s_at",NA,-0.157842372397122,4.84817869564313,-3.21434909660157,0.00359960979331526,0.313320722751734,-1.77799438763923
"203809_s_at","203809_s_at","AKT2",-0.209082543557315,4.72658712713802,-3.20975816221723,0.00364033010849585,0.31506540552681,-1.7873919510526
"201130_s_at","201130_s_at","CDH1",-0.131087315096809,4.36120526198496,-3.20890655873843,0.0036479322634258,0.31506540552681,-1.78913467211902
"211515_s_at","211515_s_at","DSTYK",-0.20117726854343,5.47543337192534,-3.20519887114657,0.0036812090303948,0.315909352027081,-1.79672026555423
"207861_at","207861_at","CCL22",-0.165127600665776,7.10220929430191,-3.20418221580163,0.00369038457563855,0.315909352027081,-1.79879973305029
"219719_at","219719_at","HIGD1B",-0.172526809937735,6.41480223847805,-3.20109826450122,0.0037183529690742,0.315909352027081,-1.80510628286333
"206778_at","206778_at","CRYBB2",-0.219382540320169,5.82539897802363,-3.20069471490762,0.00372202784363241,0.315909352027081,-1.80593137240065
"213380_x_at","213380_x_at",NA,-0.213200900350005,6.51462807150313,-3.19963253098187,0.00373171722674312,0.315909352027081,-1.80810292394686
"217761_at","217761_at","ADI1",0.686852382987154,6.03377002250449,3.19655071323167,0.00375996773078076,0.315909352027081,-1.81440207150802
"221385_s_at","221385_s_at",NA,-0.183785550613435,6.42783303170573,-3.19597602773213,0.00376525852113379,0.315909352027081,-1.81557648372943
"206534_at","206534_at","GRIN2A",-0.208387525458248,6.6621394482933,-3.19396527445506,0.00378382684872192,0.315909352027081,-1.81968503982136
"221179_at","221179_at","PRORY",-0.172662542663684,6.27140549222353,-3.19314759166726,0.00379140295394058,0.315909352027081,-1.82135555214518
"206182_at","206182_at","ZNF134",-0.18782230935097,6.38631955902855,-3.19227808870981,0.00379947522071794,0.315909352027081,-1.82313177190975
"214366_s_at","214366_s_at","ALOX5",-0.17260834850368,4.57174374374131,-3.18572248578572,0.00386087109625659,0.318100890971489,-1.83651821596833
"201570_at","201570_at","SAMM50",0.253601966118359,7.68445228920984,3.18497683860905,0.00386791460184131,0.318100890971489,-1.83804021798568
"208216_at","208216_at","DLX4",-0.220682594791032,5.46859010337601,-3.18489804925381,0.00386865958144207,0.318100890971489,-1.8382010342841
"208927_at","208927_at","SPOP",0.275421621534707,6.18210543702083,3.18133971313824,0.00390244923967553,0.318397375723883,-1.84546249574634
"202749_at","202749_at","GET1",0.82766090038041,8.77054109150304,3.18098752575349,0.00390580899355445,0.318397375723883,-1.84618104880457
"215238_s_at","215238_s_at","DOCK9",-0.212115367726764,5.07771647405781,-3.177742926768,0.00393689271052647,0.318397375723883,-1.85279957357042
"202782_s_at","202782_s_at","INPP5K",-0.175852122253417,6.93978713494094,-3.17711666240059,0.00394291976948497,0.318397375723883,-1.85407679551039
"217011_at","217011_at","GBX1",-0.200936831711265,7.11664947784112,-3.1766332711861,0.00394757791511377,0.318397375723883,-1.85506257810316
"209088_s_at","209088_s_at","UBN1",-0.180871986660051,7.0891765609191,-3.17508121705557,0.00396256994918949,0.318397375723883,-1.85822733975585
"211301_at","211301_at","KCND3",-0.207130168725495,5.67815284299099,-3.1740782766454,0.00397228696545526,0.318397375723883,-1.86027212939452
"214032_at","214032_at","ZAP70",-0.153690100245054,5.45578715525855,-3.17190676436518,0.00399340437176755,0.318942758480632,-1.86469862783216
"201612_at","201612_at","ALDH9A1",0.356567467703134,7.33248263950933,3.16807491135717,0.00403093199395073,0.318950895644521,-1.87250705790082
"206064_s_at","206064_s_at","PPIL2",-0.229298016579544,6.11386901001243,-3.1640565740651,0.0040706504285322,0.318950895644521,-1.8806919573426
"204008_at","204008_at","DNAL4",-0.138213616291942,6.4228383493427,-3.16198740254121,0.00409124933326801,0.318950895644521,-1.88490520656917
"208571_at","208571_at","ANP32D",-0.144617816780618,4.15323014027615,-3.16195091682582,0.0040916134520918,0.318950895644521,-1.88497949014375
"206847_s_at","206847_s_at","HOXA7",-0.148183140069552,4.33075117945375,-3.16194337481687,0.00409168872344827,0.318950895644521,-1.88499484535902
"220922_s_at","220922_s_at",NA,-0.226587348252998,7.01844833409031,-3.16129227157449,0.00409819193986769,0.318950895644521,-1.88632041588645
"212777_at","212777_at","SOS1",-0.3147284358492,6.79848850932844,-3.16035360727301,0.00410758481806018,0.318950895644521,-1.8882312584957
"206327_s_at","206327_s_at","CDH15",-0.168448991835565,6.64681177124498,-3.16031062766064,0.00410801539514327,0.318950895644521,-1.88831874748594
"209671_x_at","209671_x_at","TRAC",-0.140475412774093,5.64355021693997,-3.15733186508508,0.00413796315855424,0.319044412116118,-1.89438127490194
"202838_at","202838_at","FUCA1",0.372050301200422,6.5568579510436,3.15580442798805,0.00415340098194638,0.319044412116118,-1.89748921024365
"211694_at","211694_at","TSSK1B",-0.142101038622368,4.61998903867912,-3.15565556182899,0.00415490853290725,0.319044412116118,-1.89779208559608
"216855_s_at","216855_s_at","HNRNPU",-0.189880931272031,5.13511739246302,-3.15404563428384,0.0041712457465274,0.319044412116118,-1.90106723813833
"209805_at","209805_at",NA,-0.182221267112307,5.96747552468667,-3.15310604243348,0.00418080906242007,0.319044412116118,-1.902978421732
"218118_s_at","218118_s_at","TIMM23",0.305792800105333,5.35758636294422,3.15002744671229,0.00421229144689012,0.320349796283456,-1.90923904896386
"209718_at","209718_at","NCAPH2",-0.21832108263068,6.37636081257752,-3.14351089981744,0.00427968468923843,0.324087984062003,-1.9224839210067
"212604_at","212604_at","MRPS31",0.209613080826166,4.56908679418142,3.14247112112579,0.00429053337962981,0.324087984062003,-1.92459636569685
"215621_s_at","215621_s_at","IGHD",-0.15853952387037,6.52655809402964,-3.13898728495875,0.0043270755125085,0.32519872425095,-1.93167240847361
"217624_at","217624_at","PDAP1",-0.176972270032113,4.2418751523601,-3.13828989722629,0.00433442629370067,0.32519872425095,-1.93308853990406
"219560_at","219560_at","RTL10",-0.157762075836277,5.64199602787285,-3.1365541538205,0.00435277395555579,0.325479402857885,-1.93661269031282
"212075_s_at","212075_s_at","CSNK2A1",-0.302194032577281,7.26693446465493,-3.13428192665173,0.00437690534503791,0.325890667938951,-1.94122502773275
"221466_at","221466_at","P2RY4",-0.166880773693168,6.37492789452184,-3.13328586590489,0.00438752413865661,0.325890667938951,-1.94324652788823
"209294_x_at","209294_x_at","TNFRSF10B",-0.218991611285352,6.12677028534122,-3.12963673592914,0.00442663859867049,0.327422766101152,-1.950650441274
"221399_at","221399_at","EDA2R",-0.168611596744967,7.14747708352373,-3.12688146333727,0.00445639367940867,0.327422766101152,-1.9562386964959
"208814_at","208814_at","HSPA4",-0.476124543336431,6.4401251040639,-3.12293281877581,0.00449937154364129,0.327422766101152,-1.96424424690153
"219419_at","219419_at","RBFA",-0.214708473111234,6.51877166334863,-3.12101872528603,0.00452034791943633,0.327422766101152,-1.96812359222274
"216655_s_at","216655_s_at",NA,-0.179369425956733,6.14743501499249,-3.12094215296924,0.0045211890191451,0.327422766101152,-1.96827876543873
"208484_at","208484_at","H1-1",-0.13211164388736,5.25601386729782,-3.12077247891404,0.00452305331960616,0.327422766101152,-1.96862260368532
"48117_at","48117_at","SGF29",-0.152132732983501,7.36795802897908,-3.12043169679105,0.00452679990740719,0.327422766101152,-1.96931316561326
"218382_s_at","218382_s_at","U2AF2",-0.182839614120793,6.95474389977314,-3.12014065939137,0.00453000195677298,0.327422766101152,-1.96990290296552
"206399_x_at","206399_x_at","CACNA1A",-0.238030968182823,6.00702397498756,-3.11820215141667,0.00455138535129002,0.327422766101152,-1.97383044585053
"218195_at","218195_at","ARMT1",0.251396931963924,4.10441035514231,3.11786724883695,0.00455508941755406,0.327422766101152,-1.97450889011639
"203692_s_at","203692_s_at","E2F3",-0.151143976670157,5.94983145723973,-3.11462679246263,0.00459107910077493,0.32819835536567,-1.98107201988627
"204815_s_at","204815_s_at","DHX34",-0.157255121784195,6.2968521470817,-3.11306901318105,0.00460847737708324,0.32819835536567,-1.98422621487716
